Date,Country,Country ISO,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Food System Impact,All Food Security Categories,Event ID,Date Event Entered,Date Event Modified,Year,Month,post_oct7
2025-08-26,OPT,PSE,Gaza Strip,31.3042217809,34.2836962182,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117003,2025-09-24,2025-09-25,2025,8,1
2025-08-26,OPT,PSE,Gaza Strip,31.3782508,34.3355147,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,Damage/Destruction Of Commercial Food Transport,117462,2025-10-02,2025-10-04,2025,8,1
2025-08-26,OPT,PSE,Gaza Strip,31.4544395149,34.4118959709,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117520,2025-10-02,2025-10-03,2025,8,1
2025-08-30,OPT,PSE,Gaza Strip,31.534,34.4574,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,117826,2025-10-05,2025-10-05,2025,8,1
2025-08-26,OPT,PSE,Gaza Strip,31.3740113035,34.3707179939,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",118762,2025-10-13,2025-10-14,2025,8,1
2025-08-25,OPT,PSE,Gaza Strip,31.5662502634,34.4826507568,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117486,2025-10-02,2025-10-02,2025,8,1
2025-08-28,OPT,PSE,Gaza Strip,31.4384767815,34.4034718931,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Attack On a Market/Restaurant/Supermarket/Bakery, Access Constraints",116973,2025-09-24,2025-09-26,2025,8,1
2025-08-25,OPT,PSE,Gaza Strip,31.3740113035,34.3707179939,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",118750,2025-10-13,2025-10-14,2025,8,1
2025-08-25,OPT,PSE,Gaza Strip,31.4586131,34.4442171,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",118756,2025-10-13,2025-10-14,2025,8,1
2025-08-24,OPT,PSE,Gaza Strip,31.2988681371,34.2807330507,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117002,2025-09-24,2025-09-25,2025,8,1
2025-08-24,OPT,PSE,Gaza Strip,31.2993081741,34.2848978478,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117085,2025-09-25,2025-09-29,2025,8,1
2025-08-24,OPT,PSE,Gaza Strip,31.4555011746,34.4150172072,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117398,2025-09-30,2025-10-01,2025,8,1
2025-08-24,OPT,PSE,Gaza Strip,31.4688624152,34.4320924638,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117399,2025-09-30,2025-10-01,2025,8,1
2025-08-24,OPT,PSE,Gaza Strip,31.4247734,34.3401033,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117400,2025-09-30,2025-10-04,2025,8,1
2025-08-24,OPT,PSE,Gaza Strip,31.54977,34.5024697,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117401,2025-09-30,2025-10-01,2025,8,1
2025-08-24,OPT,PSE,Gaza Strip,31.4183455,34.3502476,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",118747,2025-10-13,2025-10-14,2025,8,1
2025-08-23,OPT,PSE,Gaza Strip,31.2993081741,34.2848978478,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117084,2025-09-25,2025-09-29,2025,8,1
2025-08-23,OPT,PSE,Gaza Strip,31.4555011746,34.4150172072,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117397,2025-09-30,2025-10-01,2025,8,1
2025-08-23,OPT,PSE,Gaza Strip,31.5835075322,34.4912335787,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117485,2025-10-02,2025-10-02,2025,8,1
2025-08-23,OPT,PSE,Gaza Strip,31.5356020826,34.4470303046,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117495,2025-10-02,2025-10-04,2025,8,1
2025-08-22,OPT,PSE,Gaza Strip,31.4688624152,34.4320924638,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117001,2025-09-24,2025-09-25,2025,8,1
2025-08-22,OPT,PSE,Gaza Strip,31.2993081741,34.2848978478,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117083,2025-09-25,2025-09-29,2025,8,1
2025-08-22,OPT,PSE,Gaza Strip,31.54977,34.5024697,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117396,2025-09-30,2025-10-01,2025,8,1
2025-08-21,OPT,PSE,Gaza Strip,31.3443293,34.3095897,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",108626,2025-07-14,2025-09-11,2025,8,1
2025-08-21,OPT,PSE,Gaza Strip,31.3443293,34.3095897,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Sniper,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117000,2025-09-24,2025-09-25,2025,8,1
2025-08-21,OPT,PSE,Gaza Strip,31.4554645659,34.4150592036,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117080,2025-09-25,2025-09-29,2025,8,1
2025-08-21,OPT,PSE,Gaza Strip,31.459418229,34.4192986479,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117394,2025-09-30,2025-10-01,2025,8,1
2025-08-21,OPT,PSE,Gaza Strip,31.54977,34.5024697,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117395,2025-09-30,2025-10-01,2025,8,1
2025-08-26,OPT,PSE,Gaza Strip,31.4988,34.4699,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Food Supply,"Violence Affecting Marketgoers, Attack On a Market/Restaurant/Supermarket/Bakery",117787,2025-10-05,2025-10-05,2025,8,1
2025-08-20,OPT,PSE,Gaza Strip,31.5356020826,34.4470303046,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117390,2025-09-30,2025-10-04,2025,8,1
2025-08-20,OPT,PSE,Gaza Strip,31.54977,34.5024697,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117391,2025-09-30,2025-10-01,2025,8,1
2025-08-20,OPT,PSE,Gaza Strip,31.4555011746,34.4150172072,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117392,2025-09-30,2025-10-01,2025,8,1
2025-08-25,OPT,PSE,Gaza Strip,31.5349,34.4667,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Food Supply,Attack On a Market/Restaurant/Supermarket/Bakery,117782,2025-10-05,2025-10-05,2025,8,1
2025-08-19,OPT,PSE,Gaza Strip,31.2993081741,34.2848978478,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117078,2025-09-25,2025-09-29,2025,8,1
2025-08-19,OPT,PSE,Gaza Strip,31.4556110008,34.4060835254,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117452,2025-10-01,2025-10-11,2025,8,1
2025-08-19,OPT,PSE,Gaza Strip,31.5656652153,34.4840352452,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117453,2025-10-01,2025-10-02,2025,8,1
2025-08-18,OPT,PSE,Gaza Strip,31.2993081741,34.2848978478,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117076,2025-09-25,2025-09-29,2025,8,1
2025-08-18,OPT,PSE,Gaza Strip,31.4535608908,34.4105463919,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117484,2025-10-02,2025-10-02,2025,8,1
2025-08-17,OPT,PSE,Gaza Strip,31.2948420704,34.2985460612,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115839,2025-09-11,2025-09-11,2025,8,1
2025-08-17,OPT,PSE,Gaza Strip,31.2993081741,34.2848978478,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116919,2025-09-22,2025-09-29,2025,8,1
2025-08-17,OPT,PSE,Gaza Strip,31.2954211095,34.2457450638,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117075,2025-09-25,2025-09-29,2025,8,1
2025-08-17,OPT,PSE,Gaza Strip,31.2830204,34.2805069,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117256,2025-09-28,2025-10-06,2025,8,1
2025-08-17,OPT,PSE,Gaza Strip,31.4512178529,34.4091628915,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117482,2025-10-02,2025-10-02,2025,8,1
2025-08-17,OPT,PSE,Gaza Strip,31.5839462347,34.4920030085,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117483,2025-10-02,2025-10-02,2025,8,1
2025-08-16,OPT,PSE,Gaza Strip,31.2830204,34.2805069,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117254,2025-09-28,2025-10-06,2025,8,1
2025-08-16,OPT,PSE,Gaza Strip,31.3443293,34.3095897,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117255,2025-09-28,2025-10-06,2025,8,1
2025-08-16,OPT,PSE,Gaza Strip,31.5662502634,34.4826507568,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117478,2025-10-02,2025-10-02,2025,8,1
2025-08-16,OPT,PSE,Gaza Strip,31.5364081294,34.484713328,"(3) District, Municipality or Commune",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",117481,2025-10-02,2025-10-11,2025,8,1
2025-08-15,OPT,PSE,Gaza Strip,31.4554645659,34.4149734299,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116917,2025-09-22,2025-09-23,2025,8,1
2025-08-15,OPT,PSE,Gaza Strip,31.5662502634,34.4826507568,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117480,2025-10-02,2025-10-02,2025,8,1
2025-08-14,OPT,PSE,Gaza Strip,31.2951381112,34.2943401043,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115837,2025-09-11,2025-09-11,2025,8,1
2025-08-14,OPT,PSE,Gaza Strip,31.4247734,34.3401033,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116766,2025-09-19,2025-09-20,2025,8,1
2025-08-14,OPT,PSE,Gaza Strip,31.5776579685,34.4929517568,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117456,2025-10-01,2025-10-02,2025,8,1
2025-08-14,OPT,PSE,Gaza Strip,31.4564896057,34.4036809248,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Shelling,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117457,2025-10-01,2025-10-02,2025,8,1
2025-08-13,OPT,PSE,Gaza Strip,31.3443293,34.3095897,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",115797,2025-09-10,2025-09-11,2025,8,1
2025-08-13,OPT,PSE,Gaza Strip,31.37366,34.37294,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116767,2025-09-19,2025-09-20,2025,8,1
2025-08-13,OPT,PSE,Gaza Strip,31.4203604,34.3721462,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116771,2025-09-19,2025-09-19,2025,8,1
2025-08-13,OPT,PSE,Gaza Strip,31.3078884848,34.2773154849,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116915,2025-09-22,2025-09-23,2025,8,1
2025-08-13,OPT,PSE,Gaza Strip,31.4555926965,34.4149518725,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116916,2025-09-22,2025-09-23,2025,8,1
2025-08-13,OPT,PSE,Gaza Strip,31.5330429765,34.4712280299,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,Attack On Distribution Site,117455,2025-10-01,2025-10-11,2025,8,1
2025-08-13,OPT,PSE,Gaza Strip,31.5356020826,34.4470303046,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",117492,2025-10-02,2025-10-04,2025,8,1
2025-08-12,OPT,PSE,Gaza Strip,31.4489501671,34.4062630794,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Attack On Aid Workers Carrying Out Food-Related Programme, Attack On Distribution Site",116768,2025-09-19,2025-10-11,2025,8,1
2025-08-12,OPT,PSE,Gaza Strip,31.2929274365,34.2498674442,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116810,2025-09-20,2025-10-14,2025,8,1
2025-08-12,OPT,PSE,Gaza Strip,31.3078884848,34.2773154849,(5) Linear feature e.g. along a road or river,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",116914,2025-09-22,2025-09-23,2025,8,1
2025-08-12,OPT,PSE,Gaza Strip,31.4641038358,34.4094686703,"(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117451,2025-10-01,2025-10-02,2025,8,1
2025-08-12,OPT,PSE,Gaza Strip,31.5627399195,34.4785974091,(2) 25 km precision,Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117454,2025-10-01,2025-10-02,2025,8,1
2025-08-11,OPT,PSE,Gaza Strip,31.4641038358,34.4094686703,"(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117443,2025-10-01,2025-10-02,2025,8,1
2025-08-11,OPT,PSE,Gaza Strip,31.4641038358,34.4094686703,"(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117448,2025-10-01,2025-10-02,2025,8,1
2025-08-11,OPT,PSE,Gaza Strip,31.551037819,34.4744143041,"(4) Province, State, Governorate",Host Government: Military,Israeli Defence Forces,Firearms,Aid Systems,"Incident Affecting People Seeking Food Aid, Attack On Distribution Site",117449,2025-10-01,2025-10-02,2025,8,1
