Date,Country,Country ISO,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Number of Attacks on Health Facilities Reporting Destruction,Number of Attacks on Health Facilities Reporting Damaged,Forceful Entry into Health Facility,Vicinity of Health Facility Affected,Occupation of Health Facility,Health Transportation Destroyed,Health Transportation Damaged,Health Transportation Abducted,Health Supplies Taken,Access Denied or Obstructed,Health Workers Killed,Health Workers Injured,Health Workers Arrested,Health Workers Kidnapped,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Health Worker Profession,SiND Event ID,Year,Month,post_oct7
2023-12-07,OPT,PSE,31.4427238495,34.3679766298,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Student(Tertiary),75142,2023,12,1
2023-12-07,OPT,PSE,31.54977,34.5024697,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,1,Freed,0,0,1,Doctor,85217,2023,12,1
2023-12-07,OPT,PSE,31.54977,34.5024697,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,Nurse,85229,2023,12,1
2023-12-07,OPT,PSE,31.5512203354,34.5088504293,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,42393,2023,12,1
2023-12-07,OPT,PSE,31.4919197963,34.4228432717,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42397,2023,12,1
2023-12-07,OPT,PSE,31.5363212588,34.4962499376,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42525,2023,12,1
2023-12-07,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,1,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,42420,2023,12,1
2023-12-07,OPT,PSE,31.7629636205,34.9384953773,(6) Country,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,ProgrammeStaff,43675,2023,12,1
2023-12-07,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42392,2023,12,1
2023-12-06,OPT,PSE,31.5290924248,34.4840203437,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,4,0,0,0,,0,0,0,"Pharmacist, Student(Tertiary)",43455,2023,12,1
2023-12-06,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42396,2023,12,1
2023-12-06,OPT,PSE,32.2053935884,35.2865839068,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42389,2023,12,1
2023-12-06,OPT,PSE,31.5323480241,34.4616007643,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42421,2023,12,1
2023-12-06,OPT,PSE,31.5166666667,34.45,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,Nurse,42356,2023,12,1
2023-12-06,OPT,PSE,31.3313983,34.3158995853,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,42428,2023,12,1
2023-12-05,OPT,PSE,31.7043556,35.2061876,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,93488,2023,12,1
2023-12-05,OPT,PSE,31.4432234,34.360007,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Pharmacist,75637,2023,12,1
2023-12-05,OPT,PSE,31.351716943,34.3209957959,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,85273,2023,12,1
2023-12-05,OPT,PSE,31.3360073575,34.3106013895,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Pharmacist,85471,2023,12,1
2023-12-05,OPT,PSE,31.5203128228,34.4757845297,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,69037,2023,12,1
2023-12-05,OPT,PSE,31.4007551079,34.3381086292,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,0,0,0,0,0,2,0,0,False,0,1,0,0,,0,0,0,Paramedic,42423,2023,12,1
2023-12-05,OPT,PSE,31.3424951354,34.3069201716,"(4) Province, State, Governorate ",No Information,Unidentified Armed Actor,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Military Medic,45167,2023,12,1
2023-12-05,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42394,2023,12,1
2023-12-05,OPT,PSE,31.3403692461,34.3224928861,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,"Dentist, HeadOfProgramme",42425,2023,12,1
2023-12-05,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,0,0,0,1,0,0,0,0,True,0,0,0,0,,0,0,0,,42439,2023,12,1
2023-12-05,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,1,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42473,2023,12,1
2023-12-05,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Fist and Foot,0,0,0,0,0,0,0,0,0,False,0,2,0,0,,0,2,0,Paramedic,42391,2023,12,1
2023-12-05,OPT,PSE,31.3068618221,34.2459523795,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42436,2023,12,1
2023-12-05,OPT,PSE,31.3266139486,34.3141649622,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,43838,2023,12,1
2023-12-05,OPT,PSE,31.3478325696,34.2932331562,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42427,2023,12,1
2023-12-05,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42438,2023,12,1
2023-12-04,OPT,PSE,31.3451341035,34.3030907911,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42481,2023,12,1
2023-12-04,OPT,PSE,31.3477127106,34.2967678572,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42450,2023,12,1
2023-12-04,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government/Self-Declared Host Government,Government of Israel,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42455,2023,12,1
2023-12-04,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,No Information on the Weapon Used,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,NoInformation,42817,2023,12,1
2023-12-04,OPT,PSE,31.5038940682,34.4614505791,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42444,2023,12,1
2023-12-04,OPT,PSE,31.3478325696,34.2932331562,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42446,2023,12,1
2023-12-04,OPT,PSE,31.3517405124,34.2981790731,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42448,2023,12,1
2023-12-04,OPT,PSE,31.4876259,34.4440945219,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,74548,2023,12,1
2023-12-04,OPT,PSE,32.1881333,34.9679208,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,93487,2023,12,1
2023-12-04,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,70424,2023,12,1
2023-12-04,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,"Dentist, Student(Tertiary)",68608,2023,12,1
2023-12-04,OPT,PSE,31.3512914078,34.3130493164,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,"Doctor, Paramedic",61443,2023,12,1
2023-12-04,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,0,0,0,1,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,74516,2023,12,1
2023-12-04,OPT,PSE,31.4183455,34.3502476,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,84771,2023,12,1
2023-12-04,OPT,PSE,31.5435221024,34.502670829,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,Doctor,70423,2023,12,1
2023-12-03,OPT,PSE,31.2830621129,34.2500728179,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Physiotherapist,69207,2023,12,1
2023-12-03,OPT,PSE,31.4432234,34.360007,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,74581,2023,12,1
2023-12-03,OPT,PSE,31.3782508,34.3355147,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,OtherHealthProfessional,85468,2023,12,1
2023-12-03,OPT,PSE,31.53043025,35.087940578,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,Student(Tertiary),85258,2023,12,1
2023-12-03,OPT,PSE,31.5128679,34.4581358,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,84662,2023,12,1
2023-12-03,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Artillery,0,1,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42449,2023,12,1
2023-12-03,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Drone,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42447,2023,12,1
2023-12-03,OPT,PSE,31.2753965207,34.2558002472,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Dentist,42847,2023,12,1
2023-12-03,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,1,0,0,0,0,0,0,0,False,5,0,0,0,,0,0,0,"Doctor, Paramedic",42464,2023,12,1
2023-12-03,OPT,PSE,31.5282137,34.4831674,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,2,0,0,False,0,2,0,0,,0,0,0,Paramedic,42462,2023,12,1
2023-12-03,OPT,PSE,31.5282145018,34.4829933103,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,1,0,0,,0,0,0,Paramedic,42454,2023,12,1
2023-12-02,OPT,PSE,31.53030915,35.0763328395,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,Doctor,42357,2023,12,1
2023-12-02,OPT,PSE,31.5384016638,34.5013082588,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42371,2023,12,1
2023-12-02,OPT,PSE,31.465278,34.426667,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,1,0,4,"Freed, Killed, StillInCaptivity",0,1,4,Paramedic,42465,2023,12,1
2023-12-02,OPT,PSE,31.4523617091,34.3889486144,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42352,2023,12,1
2023-12-02,OPT,PSE,32.2205316,35.2569374,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,42349,2023,12,1
2023-12-02,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,2,0,0,,0,0,0,Paramedic,42342,2023,12,1
2023-12-02,OPT,PSE,31.4225658441,34.3863701789,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,2,0,0,Paramedic,42341,2023,12,1
2023-12-02,OPT,PSE,31.5297846,34.4848595,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,"Dentist, Doctor",43151,2023,12,1
2023-12-02,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,86396,2023,12,1
2023-12-02,OPT,PSE,31.3478325696,34.2932331562,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Not Applicable: No Direct Violence,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,86468,2023,12,1
2023-12-01,OPT,PSE,31.2830204,34.2805069396,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,Nurse,72304,2023,12,1
2023-12-01,OPT,PSE,31.8752617188,35.4454132965,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Other Weapon,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,93486,2023,12,1
2023-12-01,OPT,PSE,31.5351927833,34.5093655515,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,1,0,0,0,0,0,True,0,0,0,0,,0,0,0,,86398,2023,12,1
2023-12-01,OPT,PSE,31.54977,34.5024697,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,Nurse,74779,2023,12,1
2023-12-01,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,2,0,0,0,,0,0,0,Doctor,42337,2023,12,1
2023-12-01,OPT,PSE,31.5240854092,34.443495558,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,2,0,0,0,,0,0,0,Paramedic,42339,2023,12,1
2023-12-01,OPT,PSE,31.5338797038,34.506565336,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Shelling,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42467,2023,12,1
2023-12-01,OPT,PSE,31.5024584208,34.4373579111,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42351,2023,12,1
2023-12-01,OPT,PSE,31.2481905614,34.2571574467,(5) Linear Feature e.g. Along Road/River ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42330,2023,12,1
2023-12-01,OPT,PSE,31.5128679,34.4581358,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,43149,2023,12,1
2023-12-01,OPT,PSE,31.3517405124,34.2981790731,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42373,2023,12,1
2023-12-01,OPT,PSE,31.3478325696,34.2932331562,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,1,0,0,0,0,False,0,0,0,0,,0,0,0,,42336,2023,12,1
2023-11-30,OPT,PSE,32.3136127735,35.0349283566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,93484,2023,11,1
2023-11-29,OPT,PSE,32.4618837,35.297566,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42326,2023,11,1
2023-11-29,OPT,PSE,32.3146240559,35.0300467299,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42325,2023,11,1
2023-11-29,OPT,PSE,31.5353611044,34.5105403751,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,1,1,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42321,2023,11,1
2023-11-28,OPT,PSE,32.4618837,35.297566,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,2,Freed,0,0,0,Paramedic,42255,2023,11,1
2023-11-28,OPT,PSE,32.4618837,35.297566,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,1,0,0,,0,0,0,Nurse,42243,2023,11,1
2023-11-28,OPT,PSE,32.4618837,35.297566,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42254,2023,11,1
2023-11-28,OPT,PSE,32.468330249,35.2869923852,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42252,2023,11,1
2023-11-28,OPT,PSE,32.4620862094,35.2915349538,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42251,2023,11,1
2023-11-28,OPT,PSE,32.4581139,35.3008139,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42249,2023,11,1
2023-11-28,OPT,PSE,32.4620862094,35.2915349538,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42246,2023,11,1
2023-11-28,OPT,PSE,32.468330249,35.2869923852,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,1,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42244,2023,11,1
2023-11-28,OPT,PSE,31.4432234,34.360007,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,74120,2023,11,1
2023-11-26,OPT,PSE,32.4618837,35.297566,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42201,2023,11,1
2023-11-26,OPT,PSE,31.8392847114,35.4410363317,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42203,2023,11,1
2023-11-26,OPT,PSE,31.4427238495,34.3679766298,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Student(Tertiary),74812,2023,11,1
2023-11-26,OPT,PSE,32.4620862094,35.2915349538,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,1,0,0,ProgrammeStaff,93481,2023,11,1
2023-11-26,OPT,PSE,31.87199905,35.1806508364,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Other Weapon,0,0,0,0,0,0,1,0,0,False,0,0,0,0,,0,0,0,,93483,2023,11,1
2023-11-26,OPT,PSE,31.4432234,34.360007,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,74449,2023,11,1
2023-11-26,OPT,PSE,32.468330249,35.2869923852,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,1,Freed,1,0,0,ProgrammeStaff,93482,2023,11,1
2023-11-25,OPT,PSE,31.9007401,35.2117585,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,93480,2023,11,1
2023-11-25,OPT,PSE,32.2205316,35.2569374,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,ProgrammeStaff,93479,2023,11,1
2023-11-25,OPT,PSE,31.5147519814,34.4764823445,"(4) Province, State, Governorate ",Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,1,StillInCaptivity,0,0,0,Paramedic,85228,2023,11,1
2023-11-25,OPT,PSE,31.7629636205,34.9384953773,(6) Country,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,84763,2023,11,1
2023-11-25,OPT,PSE,31.539022,34.5384182,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Nurse,74317,2023,11,1
2023-11-25,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42179,2023,11,1
2023-11-25,OPT,PSE,32.468330249,35.2869923852,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42196,2023,11,1
2023-11-25,OPT,PSE,31.3517405124,34.2981790731,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42197,2023,11,1
2023-11-25,OPT,PSE,31.8743506218,35.1826817051,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,1,0,0,False,0,0,0,0,,0,0,0,,42198,2023,11,1
2023-11-25,OPT,PSE,32.4623216,35.2787068714,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42200,2023,11,1
2023-11-25,OPT,PSE,32.4601429368,35.2877427919,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42307,2023,11,1
2023-11-25,OPT,PSE,32.468330249,35.2869923852,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42308,2023,11,1
2023-11-25,OPT,PSE,32.4620862094,35.2915349538,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,True,0,0,0,0,,0,0,0,,42317,2023,11,1
2023-11-25,OPT,PSE,32.4088784804,35.2801896043,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Doctor,42195,2023,11,1
2023-11-24,OPT,PSE,31.5240854092,34.443495558,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Unspecified Explosive,0,1,0,0,0,0,0,0,0,False,0,0,0,0,,0,0,0,,42303,2023,11,1
2023-11-24,OPT,PSE,31.5166666667,34.45,(2) 25 km Precision ,Host Government: Military,Israeli Defence Forces,Firearms,0,0,0,0,0,2,0,0,0,True,0,0,0,0,,0,0,0,,42306,2023,11,1
2023-11-24,OPT,PSE,31.5128679,34.4581358,"(3) District, Communicipality or Commune ",Host Government: Military,Israeli Defence Forces,Aerial Bomb: Plane,0,0,0,0,0,0,0,0,0,False,1,0,0,0,,0,0,0,Driver,42320,2023,11,1
