Date,Event Description,Admin 1,Latitude,Longitude,Geo Precision,Reported Perpetrator,Reported Perpetrator Name,Weapon Carried/Used,Location of Incident,Occupation of Health Facility,Vicinity of Health Facility Affected,"Affects Access to Medicines, Vaccines And Other Health Products",Health Workers Killed,Health Workers Injured,Health Workers Kidnapped,Health Workers Arrested,Known Kidnapping or Arrest Outcome,Health Workers Threatened,Health Workers Assaulted,Health Workers Sexually Assaulted,Attacks on Emergency Medical Services,Children's Health Services Affected,Attacks On Children's Hospitals,Women's Health Services Affected,Hospital Utilities Affected,SiND Event ID,Date Event Entered,Date Event Modified,_source,Looting/Theft/Robbery/Burglary of Health Supplies,Access Denied or Obstructed,Reported Health Worker Profession,description_clean,sgbv_type,severity_score,severity_label,Year,Month,Month_Name,Year_Month,Quarter,Week,Day_of_Week,post_oct7,Period_Binary,Conflict_Phase,Weapon_Category,Perpetrator_Simple,Total_Casualties,Severity_Score,Severity_Label,Has_Casualties,Lethal_Incident,Facility_Destroyed,Facility_Damaged,Forceful_Entry,Transport_Destroyed,Transport_Damaged,Transport_Stolen,Facility_Attack,Transport_Attack,Access_Disruption,Region,Desc_Word_Count,Desc_Char_Count,kw_hospital,kw_ambulance,kw_doctor,kw_nurse,kw_paramedic,kw_red_crescent,kw_un_staff,kw_mass_casualty,Map_Color,Map_Radius,protected_entity,residential_strike,children_affected,mass_casualty,repeat_target_text,days_since_oct7,days_since_last_attack,is_weekend,month_count,month_velocity_pct,targeting_score,targeting_label,targeting_map,casualty_intensity,topic,topic_reduced,theme,mode
2024-08-28,28 August 2024: A medical facility in a camp was besieged by Israeli forces who threatened to raid the facility during an operation in the camp. Ambulances and medical teams outside were inspected and obstructed from reaching the medical facility. Ambulances carrying patients continued to be obstructed the following day.,West Bank,32.4,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,True,0,0,0,0,,1,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,78574,2024-09-19,2025-04-11,insec,,,,A medical facility in a camp was besieged by Israeli forces who threatened to raid the facility during an operation in the camp. Ambulances and medical teams outside were inspected and obstructed from reaching the medical facility. Ambulances carrying patients continued to be obstructed the following day.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.5,Low,0,0,0,0,0,0,0,0,0,0,1,West Bank,47,306,0,0,0,0,0,0,0,0,#4a90d9,4.4,0,0,0,0,0,326,0.0,0,96,52.38095238095237,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2024-08-28,27-28 August 2024: The headquarters of a health INGO was besieged by Israeli forces.,West Bank,32.4,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Compound/Office Building,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,78575,2024-09-19,2025-04-11,insec,,,,27-28 August 2024: The headquarters of a health INGO was besieged by Israeli forces.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,14,84,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,326,0.0,0,96,52.38095238095237,0,,Not flagged,0,8,8,INGO Facilities Attacked,Direct Violence
2024-08-28,"28 August 2024: In al Far’a Refugee Camp, the PRCS's medical centre was stormed and raided by Israeli forces who assaulted the director of the facility, detained the team and cut off all communication. Shots were fired inside the building. The IDF withdrew after a few hours.",West Bank,32.2,35.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,False,0,1,0,1,Freed,0,1,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,79036,2024-09-20,2026-01-01,insec,,,,"In al Far’a Refugee Camp, the PRCS's medical centre was stormed and raided by Israeli forces who assaulted the director of the facility, detained the team and cut off all communication. Shots were fired inside the building. The IDF withdrew after a few hours.",none,8,medium,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,2,4.0,Medium,1,0,0,1,1,0,0,0,1,0,0,West Bank,44,261,0,0,0,0,0,0,0,0,orange,7.2,0,0,0,0,0,326,0.0,0,96,52.38095238095237,0,,Not flagged,1,-1,2,Ambulance Access Denied,Access Denial
2024-08-28,28 August 2024: Two Red Cross ambulances were blocked from accessing casualties in a camp killed by Israeli forces in a drone strike. One was eventually allowed to pass.,West Bank,32.2,35.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,79069,2024-09-20,2025-04-11,insec,,,,Two Red Cross ambulances were blocked from accessing casualties in a camp killed by Israeli forces in a drone strike. One was eventually allowed to pass.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,26,153,0,0,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,28 August 2024: Red Cross paramedics in a camp were prevented from reaching a man who had been shot and killed by Israeli soldiers during a military operation. His body was retrieved the next day.,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,79663,2024-09-23,2025-04-11,insec,,,,Red Cross paramedics in a camp were prevented from reaching a man who had been shot and killed by Israeli soldiers during a military operation. His body was retrieved the next day.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,32,180,0,0,0,0,1,1,0,0,#4a90d9,4.0,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,28 August 2024: At least two Palestinian ambulances were obstructed and inspected by Israeli soldiers during a military operation.,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,79664,2024-09-23,2025-04-11,insec,,,,At least two Palestinian ambulances were obstructed and inspected by Israeli soldiers during a military operation.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,16,114,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,326,0.0,0,96,52.38095238095237,0,,Not flagged,0,2,2,Ambulance Access Denied,Access Denial
2024-08-28,"28 August 2024: A Red Cross ambulance was stopped and inspected by Israeli forces, who forced out the crew and interrogated the patient, as they arrived at a medical facility.",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,True,0,0,0,0,,1,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87659,2025-01-23,2025-04-11,insec,,,,"A Red Cross ambulance was stopped and inspected by Israeli forces, who forced out the crew and interrogated the patient, as they arrived at a medical facility.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.5,Low,0,0,0,0,0,0,0,0,0,0,1,West Bank,27,159,0,1,0,0,0,1,0,0,#4a90d9,4.4,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,"28 August 2024: A Red Cross ambulance was stopped and inspected by Israeli forces, who forced out the crew and inspected the patient's ID, before granting them entry.",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,True,0,0,0,0,,1,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87660,2025-01-23,2025-04-11,insec,,,,"A Red Cross ambulance was stopped and inspected by Israeli forces, who forced out the crew and inspected the patient's ID, before granting them entry.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.5,Low,0,0,0,0,0,0,0,0,0,0,1,West Bank,25,150,0,1,0,0,0,1,0,0,#4a90d9,4.4,1,0,0,0,0,326,1.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,"28 August 2024: At a medical facility, a Red Cross ambulance carrying a woman in labour was stopped by Israeli forces, who forced the crew out with their arms and shirts lifted up while the ambulance was inspected.",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,True,0,0,0,0,,1,0,0,NotApplicable,NotApplicable,NotApplicable,WomensHealthEvent,NotApplicable,87661,2025-01-23,2025-04-11,insec,,,,"At a medical facility, a Red Cross ambulance carrying a woman in labour was stopped by Israeli forces, who forced the crew out with their arms and shirts lifted up while the ambulance was inspected.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.5,Low,0,0,0,0,0,0,0,0,0,0,1,West Bank,35,198,0,1,0,0,0,1,0,0,#4a90d9,4.4,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,"28 August 2024: A Red Cross ambulance carrying a patient in a camp was stopped and inspected by Israeli forces. When they were allowed to pass, the crew were forced to drive through a destroyed area, causing the ambulance to sink in the mud.",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87662,2025-01-23,2025-04-11,insec,,,,"A Red Cross ambulance carrying a patient in a camp was stopped and inspected by Israeli forces. When they were allowed to pass, the crew were forced to drive through a destroyed area, causing the ambulance to sink in the mud.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,1,0,0,1,1,West Bank,41,225,0,1,0,0,0,1,0,0,blue,4.0,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,"28 August 2024: A Red Cross ambulance in a camp, dispatched to help an ambulance that was stuck in the mud, was denied access by Israeli forces.",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87663,2025-01-23,2025-04-11,insec,,,,"A Red Cross ambulance in a camp, dispatched to help an ambulance that was stuck in the mud, was denied access by Israeli forces.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,24,128,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,28 August 2024: A Red Cross ambulance carrying a woman in labour in a camp was denied access by Israeli forces for two hours. She was eventually transported by another crew.,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,WomensHealthEvent,NotApplicable,87664,2025-01-23,2025-04-11,insec,,,,A Red Cross ambulance carrying a woman in labour in a camp was denied access by Israeli forces for two hours. She was eventually transported by another crew.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,28,157,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,28 August 2024: A Red Cross ambulance transporting a dialysis patient in a camp was delayed for over two hours by Israeli forces.,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87665,2025-01-23,2025-04-11,insec,,,,A Red Cross ambulance transporting a dialysis patient in a camp was delayed for over two hours by Israeli forces.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,20,113,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,28 August 2024: A Red Cross ambulance in a camp was denied access to a patient for 40 minutes by Israeli forces. The team was granted access after further coordination.,West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87666,2025-01-23,2025-04-11,insec,,,,A Red Cross ambulance in a camp was denied access to a patient for 40 minutes by Israeli forces. The team was granted access after further coordination.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,27,152,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,28 August 2024: A Red Cross ambulance was prevented from accessing casualties in a camp by Israeli forces.,West Bank,32.2,35.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,IDP/Refugee Camp,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87667,2025-01-23,2025-04-11,insec,,,,A Red Cross ambulance was prevented from accessing casualties in a camp by Israeli forces.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,15,90,0,1,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-28,28 August 2024: A Red Cross ambulance was denied access to a kidney patient by Israeli forces who inspected the crew while forcing them to lift their clothes. ,West Bank,32.4,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Road,0,0,True,0,0,0,0,,1,0,1,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,87669,2025-01-23,2025-04-11,insec,,,,A Red Cross ambulance was denied access to a kidney patient by Israeli forces who inspected the crew while forcing them to lift their clothes.,unverified_sgbv,0,minimal,2024,8,August,2024-08,2024Q3,35,Wednesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.5,Low,0,0,0,0,0,0,0,0,0,0,1,West Bank,25,142,0,1,0,0,0,1,0,0,#4a90d9,4.4,1,0,0,0,0,326,0.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-27,"28 August 2024: A medical facility was surrounded by Israeli military vehicles who imposed a blockade, hindering ambulance movements.",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Other Weapon,Health Building,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,78511,2024-09-19,2025-04-11,insec,,,,"A medical facility was surrounded by Israeli military vehicles who imposed a blockade, hindering ambulance movements.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Tuesday,1,Post Oct 7 2023,Jul 2024 onward,Unknown,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,16,117,0,1,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,325,0.0,0,96,52.38095238095237,0,,Not flagged,0,-1,2,Ambulance Access Denied,Access Denial
2024-08-27,"28 August 2024: A medical facility was surrounded by Israeli military vehicles who imposed a blockade, hindering ambulance movements.",West Bank,32.3,35.0,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Other Weapon,Health Building,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,78541,2024-09-19,2025-04-11,insec,,,,"A medical facility was surrounded by Israeli military vehicles who imposed a blockade, hindering ambulance movements.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Tuesday,1,Post Oct 7 2023,Jul 2024 onward,Unknown,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,16,117,0,1,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,325,0.0,0,96,52.38095238095237,0,,Not flagged,0,-1,2,Ambulance Access Denied,Access Denial
2024-08-27,"28 August 2024: In Jenin Refugee Camp, a medical facility was surrounded by Israeli forces who blocked roads to the facility with earth mounds during an operation in the camp.",West Bank,32.4,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,78542,2024-09-19,2025-04-11,insec,,,,"In Jenin Refugee Camp, a medical facility was surrounded by Israeli forces who blocked roads to the facility with earth mounds during an operation in the camp.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Tuesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,West Bank,27,159,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,325,0.0,0,96,52.38095238095237,0,,Not flagged,0,-1,2,Ambulance Access Denied,Access Denial
2024-08-27,27-28 August 2024: The headquarters of the Red Cross was besieged by Israeli forces.,West Bank,32.4,35.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Compound/Office Building,0,0,True,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,78543,2024-09-19,2025-04-11,insec,,,,27-28 August 2024: The headquarters of the Red Cross was besieged by Israeli forces.,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Tuesday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,1,West Bank,14,84,0,0,0,0,0,1,0,0,#4a90d9,4.0,1,0,0,0,0,325,1.0,0,96,52.38095238095237,3,Moderate,Targeted,0,1,1,Red Cross / Crescent Targeting,Direct Violence
2024-08-26,"26 August 2024: Over 500 people within an NGO-supported medical facility fled due to close proximity to the latest evacuation areas and an explosion that occurred 250 metres from the medical facility. The NGO considered temporarily suspending wound care while trying to maintain life-saving treatment._x000D_
",Gaza Strip,31.4,34.3,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Unspecified Explosive,Open Space,0,0,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,77320,2024-09-16,2024-11-23,insec,,,,Over 500 people within an NGO-supported medical facility fled due to close proximity to the latest evacuation areas and an explosion that occurred 250 metres from the medical facility. The NGO considered temporarily suspending wound care while trying to maintain life-saving treatment._x000D_,none,0,minimal,2024,8,August,2024-08,2024Q3,35,Monday,1,Post Oct 7 2023,Jul 2024 onward,Explosive/IED,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,42,292,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,324,1.0,0,96,52.38095238095237,0,,Not flagged,0,-1,0,Airstrikes & Killings,Direct Violence
2024-08-26,"26 August 2024: In a camp, Israeli forces launched a raid in the vicinity of a medical facility.",Gaza Strip,31.3,34.2,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Firearms,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,86540,2024-12-23,2025-04-11,insec,,,,"In a camp, Israeli forces launched a raid in the vicinity of a medical facility.",none,0,minimal,2024,8,August,2024-08,2024Q3,35,Monday,1,Post Oct 7 2023,Jul 2024 onward,Gunfire/Small Arms,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,15,80,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,324,0.0,0,96,52.38095238095237,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
2024-08-25,25 August 2023: The vicinity of an NGO medical facility was hit by suspected Israeli bombing.,Gaza Strip,31.5,34.4,(2) 25 km Precision ,Government: Military,Israeli Defence Forces,Unspecified Explosive,Health Building,0,1,False,0,0,0,0,,0,0,0,NotApplicable,NotApplicable,NotApplicable,NotApplicable,NotApplicable,77287,2024-09-16,2025-04-11,insec,,,,The vicinity of an NGO medical facility was hit by suspected Israeli bombing.,none,0,minimal,2024,8,August,2024-08,2024Q3,34,Sunday,1,Post Oct 7 2023,Jul 2024 onward,Explosive/IED,Israeli Forces,0,0.0,,0,0,0,0,0,0,0,0,0,0,0,Gaza Strip,13,77,0,0,0,0,0,0,0,0,#4a90d9,4.0,0,0,0,0,0,323,0.0,0,96,52.38095238095237,0,,Not flagged,0,0,0,Airstrikes & Killings,Direct Violence
